"","ID","nName","nodeDegree","nodeBetweenness"
"Flensburg",553,"Flensburg",2,0.127525604750329
"Florence",554,"Florence",4,1.72177350892204
"Foligno",555,"Foligno",3,0.247102636117141
"Forchheim",556,"Forchheim",2,1.05182491622966
"Fortezza",557,"Fortezza",2,0.964107509137048
"Foucheng",558,"Foucheng",2,7.94678767661893
"Frampol",559,"Frampol",2,0.130617926450217
"Frankfurt",560,"Frankfurt",19,66.9486418183565
"Freiberg",561,"Freiberg",2,0.29088230329449
"Friedberg",562,"Friedberg",2,0.382184829810155
"Friesach",563,"Friesach",2,0.673516377001053
"frk001-tmc020202",564,"frk001-tmc020202",3,0.000130661480276976
"frk004-tmc020202",565,"frk004-tmc020202",3,0
"frk006-tmc020202",566,"frk006-tmc020202",3,4.35538267589921e-05
"frk01-tmc001203",567,"frk01-tmc001203",3,0.000174215307035968
"frk01-tmc001214",568,"frk01-tmc001214",3,0
"frk01-tmc010201",569,"frk01-tmc010201",3,4.35538267589921e-05
"frk01-tmc010205",570,"frk01-tmc010205",3,1.24189889748569
"frk01-tmc010509",571,"frk01-tmc010509",3,0.000130661480276976
"frk01-tmc020218",572,"frk01-tmc020218",3,0.462780460330557
"frk01-tmc020328",573,"frk01-tmc020328",3,0
"frk01-tmc040220",574,"frk01-tmc040220",3,10.5389807838339
"frk01-tmc040425",575,"frk01-tmc040425",3,2.43622685359098
"frk01-tmc050218",576,"frk01-tmc050218",2,0.128440235112268
"frk01-tmc050503",577,"frk01-tmc050503",3,1.46004185233988
"frk01-tmc050518",578,"frk01-tmc050518",1,0
"frk01-tmc050518 ",579,"frk01-tmc050518 ",2,14.2674286263479
"frk01-tmc050521",580,"frk01-tmc050521",3,1.63899583168101
"frk01-tmc050601",581,"frk01-tmc050601",4,0.409745069185721
"frk01-tmc050615",582,"frk01-tmc050615",3,4.60398408798798
"frk01-tmc051107",583,"frk01-tmc051107",3,0.809489142751699
"frk01-tmc051117",584,"frk01-tmc051117",2,2.42237673668162
"frk01-tmc060201",585,"frk01-tmc060201",3,0.128266019805232
"frk01-tmc060409",586,"frk01-tmc060409",3,2.7937456995133
"frk01-tmc060512",587,"frk01-tmc060512",3,22.9065254303173
"frk01-tmc070101",588,"frk01-tmc070101",3,3.76666559959791
"frk011-tmc020202",589,"frk011-tmc020202",3,0.0596859002279364
"frk017-tmc020202",590,"frk017-tmc020202",3,0.0834926858969878
"frk018-tmc020202",591,"frk018-tmc020202",3,0.000631530488005385
"frk02-tmc001214",592,"frk02-tmc001214",3,0
"frk02-tmc010202",593,"frk02-tmc010202",3,0.250739380651517
"frk02-tmc010509",594,"frk02-tmc010509",3,0
"frk02-tmc020218",595,"frk02-tmc020218",3,2.28653235102032
"frk02-tmc020328",596,"frk02-tmc020328",3,0
"frk02-tmc040220",597,"frk02-tmc040220",3,1.00295752260607
"frk02-tmc050503",598,"frk02-tmc050503",3,1.50481518624812
"frk02-tmc050518",599,"frk02-tmc050518",3,0.167072479447494
"frk02-tmc050521",600,"frk02-tmc050521",3,0.49906152391791
"frk02-tmc050601",601,"frk02-tmc050601",3,1.5256879588778
"frk02-tmc050615",602,"frk02-tmc050615",3,0.728499859169834
"frk02-tmc051117",603,"frk02-tmc051117",3,2.51009414377423
"frk02-tmc060201",604,"frk02-tmc060201",3,1.53335602487707
"frk02-tmc060409",605,"frk02-tmc060409",3,2.7162489237668
"frk02-tmc060512",606,"frk02-tmc060512",3,23.8628368044644
"frk02-tmc070101",607,"frk02-tmc070101",3,0.0421020325336923
"frk020-tmc020202",608,"frk020-tmc020202",3,8.71076535179841e-05
"frk023-tmc020202",609,"frk023-tmc020202",3,0.000283099873933448
"frk024-tmc020202",610,"frk024-tmc020202",3,0
"frk03-tmc010201",611,"frk03-tmc010201",3,0.00010888456689748
"frk03-tmc020218",612,"frk03-tmc020218",3,0.587779943128865
"frk03-tmc020328",613,"frk03-tmc020328",3,0
"frk03-tmc040220",614,"frk03-tmc040220",3,10.5165070092262
"frk03-tmc050503",615,"frk03-tmc050503",3,0.254876994193622
"frk03-tmc050518",616,"frk03-tmc050518",3,67.2468733252192
"frk03-tmc050521",617,"frk03-tmc050521",3,0.241353530984954
"frk03-tmc050601",618,"frk03-tmc050601",3,1.01312008218317
"frk03-tmc050615",619,"frk03-tmc050615",3,8.7884092206962
"frk03-tmc051117",620,"frk03-tmc051117",3,0.127830481537642
"frk03-tmc060201",621,"frk03-tmc060201",3,1.97102842997819
"frk03-tmc060409",622,"frk03-tmc060409",3,2.75800252568641
"frk04-tmc001214",623,"frk04-tmc001214",3,0
"frk04-tmc010201",624,"frk04-tmc010201",4,0.0840588856448547
"frk04-tmc020218",625,"frk04-tmc020218",3,2.14700621520367
"frk04-tmc020328",626,"frk04-tmc020328",3,0.000239546047174456
"frk04-tmc040220",627,"frk04-tmc040220",3,10.5603657127725
"frk04-tmc050503",628,"frk04-tmc050503",3,2.23151832388423
"frk04-tmc050521",629,"frk04-tmc050521",3,0.416853675910313
"frk04-tmc050601",630,"frk04-tmc050601",3,0.257316008492125
"frk04-tmc050615",631,"frk04-tmc050615",3,7.21504682824965
"frk04-tmc051117",632,"frk04-tmc051117",3,0.197748891428077
"frk04-tmc060201",633,"frk04-tmc060201",3,8.58249933199318
"frk04-tmc060409",634,"frk04-tmc060409",3,2.20234280389519
"frk05-tmc001214",635,"frk05-tmc001214",3,0.000914630361938833
"frk05-tmc010201",636,"frk05-tmc010201",3,0.0838411165110597
"frk05-tmc040220",637,"frk05-tmc040220",3,0.719944756326139
"frk05-tmc050503",638,"frk05-tmc050503",3,7.45942207021745
"frk05-tmc050521",639,"frk05-tmc050521",3,3.22753092557616
"frk05-tmc050601",640,"frk05-tmc050601",3,0.0835362397237468
"frk05-tmc050615",641,"frk05-tmc050615",3,0.0453250157138569
"frk05-tmc051117",642,"frk05-tmc051117",3,0.325187388524888
"frk05-tmc060201",643,"frk05-tmc060201",3,10.4206014827029
"frk05-tmc060409",644,"frk05-tmc060409",3,0.136279923928886
"frk06-tmc001214",645,"frk06-tmc001214",3,0
"frk06-tmc050503",646,"frk06-tmc050503",3,1.27884197923978
"frk06-tmc050521",647,"frk06-tmc050521",3,2.3133294810851
"frk06-tmc050615",648,"frk06-tmc050615",3,0.831682098876333
"frk06-tmc051117 ",649,"frk06-tmc051117 ",3,1.38448178604371
"frk06-tmc060201",650,"frk06-tmc060201",3,3.07935717745651
"frk06-tmc060409",651,"frk06-tmc060409",3,7.4199460701999
"frk07-tmc020328",652,"frk07-tmc020328",3,0
"frk07-tmc050521",653,"frk07-tmc050521",3,1.83536045326905
"frk07-tmc050615",654,"frk07-tmc050615",3,0.0445335804618943
"frk07-tmc051117",655,"frk07-tmc051117",3,3.03285983790572
"frk07-tmc060201",656,"frk07-tmc060201",3,2.20417206461907
"frk07-tmc060409",657,"frk07-tmc060409",3,0.507532743222534
"frk08-tmc020328",658,"frk08-tmc020328",3,0.00751303511592613
"frk08-tmc050521",659,"frk08-tmc050521",3,1.1018029324356
"frk08-tmc051117",660,"frk08-tmc051117",3,3.44583168388776
"frk08-tmc060409",661,"frk08-tmc060409",3,1.44019438943959
"frk09-tmc020328",662,"frk09-tmc020328",3,0
"frk09-tmc050521",663,"frk09-tmc050521",3,1.06212539625816
"frk09-tmc050615",664,"frk09-tmc050615",3,0.13048726496994
"frk09-tmc051117",665,"frk09-tmc051117",3,0.756029101795963
"frk09-tmc060409",666,"frk09-tmc060409",3,6.49338195972911
"frk10-tmc020328",667,"frk10-tmc020328",3,0
"frk10-tmc050521",668,"frk10-tmc050521",3,0.771839140909478
"frk10-tmc050615",669,"frk10-tmc050615",3,1.24376663075654
"frk10-tmc051117",670,"frk10-tmc051117",3,2.26319062681891
"frk11-tmc050521",671,"frk11-tmc050521",3,0.120390036132981
"frk11-tmc050615",672,"frk11-tmc050615",3,0.566638660359527
"frk11-tmc051117",673,"frk11-tmc051117",4,1.13318916809277
"frk12-tmc050521",674,"frk12-tmc050521",3,4.67556863331794
"frk12-tmc050615",675,"frk12-tmc050615",4,0.610497363905832
"frk12-tmc051117",676,"frk12-tmc051117",3,1.72861295937877
"frk13-tmc050521",677,"frk13-tmc050521",3,3.38892326011717
"frk13-tmc050615",678,"frk13-tmc050615",3,0.62945450867953
"frk13-tmc051117",679,"frk13-tmc051117",3,0.167595125368601
"frk14-tmc050521",680,"frk14-tmc050521",3,3.54763340482694
"frk14-tmc050615",681,"frk14-tmc050615",3,0
"frk15-tmc050521",682,"frk15-tmc050521",3,2.91248794920056
"frk15-tmc050615",683,"frk15-tmc050615",3,0.0255235794766446
"frk16-tmc050521",684,"frk16-tmc050521",3,2.49959767152531
"frk16-tmc050615",685,"frk16-tmc050615",3,5.46962031229082
"frk17-tmc050521",686,"frk17-tmc050521",3,2.50752446799545
"frk17-tmc050615",687,"frk17-tmc050615",3,2.67446166033258
"frk18-tmc050521",688,"frk18-tmc050521",3,6.31185686876876
"frk18-tmc050615",689,"frk18-tmc050615",3,3.77204979917642
"frk19-tmc050521",690,"frk19-tmc050521",3,0.919072852268251
"frk19-tmc050615",691,"frk19-tmc050615",3,0.663555063756805
"frk20-tmc050521",692,"frk20-tmc050521",3,0.585145662507058
"Fromista",693,"Fromista",3,0.260059899577942
"Fufeng",694,"Fufeng",2,1.00779199737632
"Fukang",695,"Fukang",3,1.66144782937527
"Fuqing",696,"Fuqing",2,1.0975564343266
"Fuyang",697,"Fuyang",2,3.00024891011993
"Fuzhou",698,"Fuzhou",3,1.6695923949792
"Fuzhou (2)",699,"Fuzhou (2)",2,0.000522645921107905
"Fuzhou (3)",700,"Fuzhou (3)",3,8.45493017341609
"Fuzhou (4)",701,"Fuzhou (4)",1,0
"Gades",702,"Gades",2,0
"Gaeta",703,"Gaeta",2,2.19627067454788
"Gaizhou",704,"Gaizhou",2,0.000653307401384881
"Galati",705,"Galati",4,0.390677826028159
"Gallabat",706,"Gallabat",2,0.252829964335949
"Gallipoli",707,"Gallipoli",2,2.2386960104879
"Ganhezi",708,"Ganhezi",2,1.37266345515263
"Ganyu",709,"Ganyu",2,5.82867797367563
"Ganzhou",710,"Ganzhou",2,0
"Ganzhou (2)",711,"Ganzhou (2)",2,1.08658086998333
"Gao",712,"Gao",5,1.13827926234626
"Gaomi",713,"Gaomi",2,6.07236163439219
"Gaotang",714,"Gaotang",2,0.510842834056218
"Gaoyou",715,"Gaoyou",2,5.5025469189043
"Garm",716,"Garm",4,3.0031278180687
"Garmisch-Partenkirchen",717,"Garmisch-Partenkirchen",2,0.802522811861187
"Gartok",718,"Gartok",2,8.36529639794609
"Gartse",719,"Gartse",1,0
"Garze",720,"Garze",3,1.19886263536802
"Gaza",721,"Gaza",9,48.7041672987527
"Gaziantep",722,"Gaziantep",3,0.309057954681808
"Gdansk",723,"Gdansk",11,2.62886749536086
"Gdansk B",724,"Gdansk B",6,1.24179788611055
"Geldern",725,"Geldern",2,0.382707475731263
"Gemona",726,"Gemona",2,0.339894064027174
"Geneva",727,"Geneva",6,1.15722071790415
"Genoa",728,"Genoa",6,4.18973739822631
"Genugird",729,"Genugird",2,4.54919720497672
"Gerrha",730,"Gerrha",3,0
"Gertse",731,"Gertse",2,1.3007350361573
"Geyang",732,"Geyang",2,1.14614072807626
"Ghadames Oasis",733,"Ghadames Oasis",2,0
"Ghat",734,"Ghat",2,0.379963584645447
"Ghazni",735,"Ghazni",3,1.90940370569855
"Ghent",736,"Ghent",2,0.166854710313699
"Ghimes Pass",737,"Ghimes Pass",2,1.09629337335059
"Giessen",738,"Giessen",2,0.12748205092357
"Gilgit",739,"Gilgit",4,1.0617261528462
"Gissar",740,"Gissar",2,0.299769064129578
"Giurgiu",741,"Giurgiu",2,0.679063682735924
"Glogow",742,"Glogow",4,0.0580209562141039
"Gniewkowo",743,"Gniewkowo",3,0.134733763078942
"Gniezno",744,"Gniezno",5,0
"Goerlitz",745,"Goerlitz",1,0
"Goleniow",746,"Goleniow",2,0.509982645977728
"Golinhal",747,"Golinhal",2,0.0842766547786496
"Golmud",748,"Golmud",2,2.23191585226455
"Gondar",749,"Gondar",2,0.168640417210817
"Gong",750,"Gong",2,19.411838960887
"Gong'an",751,"Gong'an",2,1.53553371621502
"Gongbogyangda",752,"Gongbogyangda",2,1.7344875968501
"Gottingen",753,"Gottingen",2,0.314601734630702
"Grodek Jagiellonski",754,"Grodek Jagiellonski",2,0.891764602890362
"Grodno",755,"Grodno",3,8.71076535179841e-05
"Grodziec",756,"Grodziec",3,0
"Gross Schweinbarth",757,"Gross Schweinbarth",2,8.71076535179841e-05
"Guang'an",758,"Guang'an",2,0
"Guanghan",759,"Guanghan",3,6.30422043114369
"Guangning",760,"Guangning",3,0.00235190664498557
"Guangning (2)",761,"Guangning (2)",2,0.00235190664498557
"Guangxi",762,"Guangxi",2,0.452088721758338
"Guangyuan",763,"Guangyuan",3,4.69830373088613
"Guangzhi",764,"Guangzhi",2,0.186787845027064
"Guangzhou",765,"Guangzhou",2,0.19834412706045
"Guanling",766,"Guanling",2,0.459057334039776
"Gubeikou",767,"Gubeikou",1,0
"Guide",768,"Guide",2,1.65095135712635
"Guiding",769,"Guiding",2,0.230225528248032
"Guilin",770,"Guilin",2,0.456226335300442
"Guiyang",771,"Guiyang",4,0.9030885978477
"Guizhou",772,"Guizhou",2,0.0128919327206617
"Gujrat",773,"Gujrat",2,0.0372675577634442
"Gumushane",774,"Gumushane",2,0.429005193576072
"Guotian",775,"Guotian",2,8.78071279757335
"Gurgan",776,"Gurgan",1,0
"Gurganj",777,"Gurganj",1,0
"Guryev",778,"Guryev",4,2.64819026227897
"Gutian",779,"Gutian",2,1.75983592402383
"Gwalior",780,"Gwalior",2,0.000130661480276976
"Gyangtse",781,"Gyangtse",1,0
"Gyangze",782,"Gyangze",2,0.0417681198618734
"Gyantse",783,"Gyantse",5,0.921816743354067
"Haizhou",784,"Haizhou",3,0.00243901429850355
"Halicz",785,"Halicz",4,0.210800521513522
"Hama",786,"Hama",2,5.62489222779519
"Hamadan",787,"Hamadan",9,78.1579708213277
"Hamburg",788,"Hamburg",5,1.78506446647263
"Hami",789,"Hami",18,21.2943738960597
"Handan",790,"Handan",2,1.07098860000361
"Handiya",791,"Handiya",2,8.71076535179841e-05
"Hangchow",792,"Hangchow",4,0.622601953519792
"Hangzhou",793,"Hangzhou",3,4.51169736013723
"Hankou",794,"Hankou",3,0.57222469390189
"Hansantai",795,"Hansantai",3,0.167420910061565
"Hatay",796,"Hatay",2,0.000130661480276976
"Hazarasp",797,"Hazarasp",3,3.9315168338807
"Hefei",798,"Hefei",3,0.895640893471913
"Heidelberg",799,"Heidelberg",2,0.294075438276714
"Hejian",800,"Hejian",2,8.10149086926687
"Hejing",801,"Hejing",2,0.269532856898022
"Hengshan",802,"Hengshan",2,1.18165887379821
"Henyang",803,"Henyang",2,1.09128468327331
"Herat",804,"Herat",5,4.58269217174606
"Hetian",805,"Hetian",2,0.509217550420995
"Hettstedt",806,"Hettstedt",2,0.210713413860004
"Hillesheim",807,"Hillesheim",2,0.627087997675968
"Hippo Regius",808,"Hippo Regius",1,0
"Hirlau",809,"Hirlau",2,0.134929755299357
"Hissar",810,"Hissar",2,0.254572117406309
"Hodal",811,"Hodal",2,0.00261322960553952
"Hodjent",812,"Hodjent",2,0.139877470019179
"Horgars Pass",813,"Horgars Pass",2,0
"Hormuz",814,"Hormuz",4,0.000239546047174456
"Horvat 'Uza",815,"Horvat 'Uza",3,0.168727524864335
"Horvat Qitmit",816,"Horvat Qitmit",2,0.0844073162589266
"Horvat Tov",817,"Horvat Tov",2,0.00352785996747836
"Hospital de Orbigo",818,"Hospital de Orbigo",2,0.411148124604885
"Hotan",819,"Hotan",2,0.675519853031967
"Hotin",820,"Hotin",4,2.51251138115935
"Hoxud",821,"Hoxud",2,1.04261328187013
"Hrubieszow",822,"Hrubieszow",4,3.20752157166597
"Hsien-yang (2)",823,"Hsien-yang (2)",2,0.379048954283508
"Hsifengkou",824,"Hsifengkou",2,0.00457315180969417
"Hsihu",825,"Hsihu",4,0.417898967752529
"Huai'an",826,"Huai'an",2,5.58421034407741
"Huairen",827,"Huairen",2,1.71702251231974
"Huan",828,"Huan",2,0.0835362397237468
"Huang'an",829,"Huang'an",2,1.25435021065897
"Huang (2)",830,"Huang (2)",2,0.841808363597799
"Huangmei",831,"Huangmei",3,0.383868911111503
"Huangping",832,"Huangping",2,0.405399019472698
"Huangx",833,"Huangx",2,0.00400695206182727
"Huangzhou",834,"Huangzhou",2,0.357867276536385
"Huaxian",835,"Huaxian",2,0.0803132565435814
"Huaxian (2)",836,"Huaxian (2)",2,0.297385529110398
"Huayin",837,"Huayin",3,0.661756843776125
"Huizhou",838,"Huizhou",2,0.275565061904143
"Hulbuk",839,"Hulbuk",4,1.66597742735821
"Humor",840,"Humor",2,0.385560251383977
"Hungliuyuan",841,"Hungliuyuan",2,0
"Hunza",842,"Hunza",2,0
"Huocheng",843,"Huocheng",2,0.0473219586707575
"Huojia",844,"Huojia",2,0.172865138406439
"Huolu",845,"Huolu",2,2.15896319244324
"Huozhou",846,"Huozhou",2,0.925257495668027
"Hurmuzfarra",847,"Hurmuzfarra",2,1.61671804929379
"Husi",848,"Husi",2,0.00021776913379496
"Hutubi",849,"Hutubi",2,1.28494604806003
"Hutupi",850,"Hutupi",2,0.539064987898935
"Hwanglukang",851,"Hwanglukang",2,0
"Hwochow",852,"Hwochow",1,0
"Iasi",853,"Iasi",4,1.74931767486154
"Igdir",854,"Igdir",3,0.0840588856448547
"Ilfeld",855,"Ilfeld",2,0.254572117406309
"Ili",856,"Ili",2,0.334667604816095
"Ilmenau",857,"Ilmenau",2,0.876390102044438
"In Salah",858,"In Salah",3,0
"Inowlodz",859,"Inowlodz",4,0.128527342765786
"Ipsus",860,"Ipsus",2,1.40069106856918
"Irkeshtam",861,"Irkeshtam",2,0.254572117406309
"Irkeshtam Pass",862,"Irkeshtam Pass",2,1.40164925275788
"Iron Blade Fortress",863,"Iron Blade Fortress",3,54.5502461263045
"Irtash River",864,"Irtash River",2,0.000261322960553952
"Isaccea",865,"Isaccea",3,2.09994221324531
"Isatichae",866,"Isatichae",2,4.35538267589921e-05
"Isfahan",867,"Isfahan",2,1.25964635599286
"Isfara",868,"Isfara",5,0.369050447453869
"Isfidjab",869,"Isfidjab",2,0.0370643065719022
"Ishigart Pass",870,"Ishigart Pass",2,0.000174215307035968
"Ishkashim",871,"Ishkashim",5,1.84332860992082
"Iskenderun",872,"Iskenderun",2,2.03163357991332
"Isparta",873,"Isparta",4,0.800263995538231
"Ispas",874,"Ispas",2,1.39799073131013
"Istanbul",875,"Istanbul",10,43.7316854298055
"Izbica",876,"Izbica",2,0.580703172177641
"Izmir",877,"Izmir",4,3.45681498122287
"Izmit",878,"Izmit",4,25.832341408036
"Jaca",879,"Jaca",4,0.0960797418303365
"Jalalabad",880,"Jalalabad",2,0
"Jam",881,"Jam",2,2.50203958941227
"Janow",882,"Janow",2,0.00365852144775533
"Jaroslaw",883,"Jaroslaw",5,0
"Jask",884,"Jask",3,1.17172860129716
"Jassy",885,"Jassy",2,7.37170466312484
"Jehol",886,"Jehol",4,2.70094701263213
"Jenbach",887,"Jenbach",2,0.636103639815079
"Jenne",888,"Jenne",4,0.587018477057695
"Jerusalem",889,"Jerusalem",4,0.335044393278908
"Jhelum",890,"Jhelum",2,4.35538267589921e-05
"Ji",891,"Ji",3,0.7129761440447
"Ji'an",892,"Ji'an",2,1.38109184652764
"Jiali",893,"Jiali",2,1.69062889330379
"Jian'ou",894,"Jian'ou",2,1.9350094152485
"Jianchang",895,"Jianchang",2,0.00156793776332371
"Jiande",896,"Jiande",2,2.83221824648374
"Jiangcheng",897,"Jiangcheng",2,0.0839282241645777
"Jiange",898,"Jiange",2,0.446992924027536
"Jiangling",899,"Jiangling",3,1.62185740085135
"Jiangpu",900,"Jiangpu",2,0.0891982372024157
"Jiangze",901,"Jiangze",3,0.12530435958562
"Jianshui",902,"Jianshui",3,0.272037201936664
"Jianyang",903,"Jianyang",2,2.02481740602554
"Jianzhou (2)",904,"Jianzhou (2)",2,3.32447811445612
"Jiaxing",905,"Jiaxing",2,4.75956218822265
"Jiayuguan",906,"Jiayuguan",2,3.05188197174271
"Jiddah",907,"Jiddah",5,0.75561171095619
"Jiezhou",908,"Jiezhou",2,1.78487937441025
"Jimsar",909,"Jimsar",2,0.60313266706141
"Jinan",910,"Jinan",3,6.88115619730668
"Jing (2)",911,"Jing (2)",2,7.86930541881469
"Jinghong",912,"Jinghong",3,0.335712896658311
"Jingiueguo",913,"Jingiueguo",2,0.587802445939357
"Jingmen",914,"Jingmen",2,1.69006269355593
"Jingning",915,"Jingning",2,1.3118848158076
"Jingxing",916,"Jingxing",2,2.22499079380987
"Jining",917,"Jining",2,0.102612815844185
"Jinning",918,"Jinning",2,0.0913323747136063
"Jinyang",919,"Jinyang",3,1.69785882854579
"Jinzhou (2)",920,"Jinzhou (2)",2,0.00243901429850355
"Jirgital",921,"Jirgital",4,0.298038836511783
"Jishui",922,"Jishui",2,1.47908795673537
"Jiujiang",923,"Jiujiang",2,0.295977288711857
"Jizhou (3)",924,"Jizhou (3)",3,0.00121950714925178
"Joannina",925,"Joannina",2,0.12748205092357
"Jodhpur",926,"Jodhpur",2,4.35538267589921e-05
"Judenburg",927,"Judenburg",2,0.839804887566885
"Juuku Pass",928,"Juuku Pass",2,0.000174215307035968
"Juyong",929,"Juyong",2,0.000696861228143873
"Kabodion",930,"Kabodion",2,0.314698175247097
"Kabul",931,"Kabul",10,2.52867275447539
"Kafernihon",932,"Kafernihon",2,2.83670864602259
"Kahramanmaras",933,"Kahramanmaras",3,1.84132513388991
"Kaifeng",934,"Kaifeng",7,10.8705851028346
"Kaipingwei",935,"Kaipingwei",1,0
"Kaiyuan",936,"Kaiyuan",1,0
"Kalai Rohar",937,"Kalai Rohar",2,0.933859376452928
"Kalai Vomar",938,"Kalai Vomar",2,1.02157678354554
"Kalaikhumb",939,"Kalaikhumb",3,0.890000672906623
"Kalgan",940,"Kalgan",2,2.64696930333549
"Kalimpong",941,"Kalimpong",2,4.35538267589921e-05
"Kaliningrad",942,"Kaliningrad",3,8.71076535179841e-05
"Kalisz",943,"Kalisz",9,0.59061368519364
"Kamien",944,"Kamien",1,0
"Kamieniec Podolski",945,"Kamieniec Podolski",4,0.000174215307035968
"Kanchow",946,"Kanchow",6,0.000261322960553952
"Kandahar",947,"Kandahar",3,1.86554500215224
"Kangding",948,"Kangding",8,25.1526688659897
"Kanibadam",949,"Kanibadam",5,0.410647255597157
"Kano",950,"Kano",4,3.02050143956286
"Kaotai",951,"Kaotai",5,0.000304876787312944
"Kara-Say",952,"Kara-Say",2,4.35538267589921e-05
"Kara Kol",953,"Kara Kol",2,1.80003610612238
"Karabalghasun",954,"Karabalghasun",2,0.10156752400197
"Karachi",955,"Karachi",2,1.00570141369189
"Karaman",956,"Karaman",3,0.166985371793976
"Karashahr",957,"Karashahr",3,5.26040791539366
"Karategin",958,"Karategin",2,0.219206410078007
"Karnal",959,"Karnal",2,0
"Kars",960,"Kars",2,0.0836669012040238
"Kashan",961,"Kashan",4,5.11119836394405
"Kashi",962,"Kashi",8,2.37987110535329
"Kastamonu",963,"Kastamonu",4,1.2474832239733
"Kastek Pass",964,"Kastek Pass",2,0.00152438393656472
"Kayseri",965,"Kayseri",7,5.58131401459793
"Kazimierz",966,"Kazimierz",2,0
"Kermanshah",967,"Kermanshah",4,0.45716274257576
"Khalovard",968,"Khalovard",3,0.166941817967217
"Kharga Oasis",969,"Kharga Oasis",2,0
"Khiva",970,"Khiva",8,11.1794906191227
"Khodgent",971,"Khodgent",2,0.167072479447494
"Khorog",972,"Khorog",5,2.01994663639966
"Khotan",973,"Khotan",13,39.9070472155318
"Khujand",974,"Khujand",2,0.0777000269380418
"Khulbuk",975,"Khulbuk",3,0.592244936268774
"Khyber Pass",976,"Khyber Pass",2,0.000413761354210425
"Kiakukuan",977,"Kiakukuan",2,2.39559113322484
